OrderId,StopSequenceNumber,CargoChangeSequenceNumber,CargoChangeType,GeneralDescription,Weight,TruckNumber,TrailerNumber,Driver1Name,Driver2Name
"000000000434",2,1,"Hook","Jogging pants, machinery and Caesar salad mix",7884.65,"498022720801","921523065098","Eduardo A. Velazquez",""
"000000000434",3,1,"Unload","Dogfood and krazy glue",731.82,"154530740220","766989091455","Betty Quasnoy",""
"000000000434",4,1,"Unload","Machinery, radium, bricks and apples",752.29,"","660343781031","Oliver Anderson",""
"000000000435",2,1,"Load","x-ray machine parts",3201.73,"86141670083","","Kevin Xing-Smith",""
"000000000435",3,1,"Load","Ice cream cones, bricks and turtle eggs",3322.45,"","354298976508","Nancy Anderson",""
"000000000435",3,2,"Unload","Lobsters and x-ray machine parts",8832.1,"618431160881","160649026287","Oliver S. Velazquez-Irvin",""
"000000000435",4,1,"Hook","Dogfood, gold, Caesar salad mix and x-ray machine parts",9267.52,"238241841","735429661909","Alfred B. Irvin-Perry",""
"000000000435",5,1,"Drop","Krazy glue, x-ray machine parts, engine parts and machinery",3542.53,"76080992083","","Ulysses Xing",""
"000000000435",6,1,"Drop","Machinery, windows and krazy glue",9176,"557750320535","207808667078","Yancey Lewis",""
"000000000435",7,1,"Drop","Caesar salad mix and dogfood",4436.46,"661749389796","467155245041","Velma Nelson Thompson",""
"000000000435",8,1,"Drop","engine parts",8195.54,"36001960992","603482266706","Isaiah Yarbrough-Harrison","Quincy Smith"
"000000000435",9,1,"Drop","Caesar salad mix and yoyos",7872.28,"801231380902","76737337861","Eduardo Irvin",""
"000000000436",2,1,"Load","Krazy glue and potatoes",2387.17,"","552992688687","Yancey Underwood",""
"000000000436",3,1,"Unload","Bricks, krazy glue and hot dog buns",5406.56,"","","Eduardo Edwards Anderson",""
"000000000436",4,1,"Unload","potatoes",7986.13,"203168921586","548307271989","William D. Velazquez",""
"000000000436",5,1,"Drop","Dogfood and yoyos",5095.62,"694046145263","","Oliver Quasnoy","William Nelson"
"000000000436",6,1,"Unload","Krazy glue and stovepipe hats",3378.05,"","","Eduardo Quasnoy",""
"000000000437",2,1,"Load","orange juice",3036.87,"669226812090","768617062319","Oliver Dawson",""
"000000000437",3,1,"Load","Gold, jogging pants and flash-frozen french fries",1487.35,"253690407795","194747917914","Charles B. Mitchell Williams",""
"000000000437",4,1,"Unload","Orange juice, yoyos, quilts and flash-frozen french fries",6091.73,"907360195134","","Mitchell Perry",""
"000000000437",5,1,"Load","Caesar salad mix, stovepipe hats, gold and turtle eggs",8709.19,"348147763325","626773111505","Quincy T. Kern",""
"000000000437",6,1,"Load","apples",658.81,"185933179434","601050959946","Nancy Nelson-Underwood",""
"000000000437",7,1,"Drop","Flash-frozen french fries, stovepipe hats and yoyos",8815.81,"599362612355","315380750522","Tammy E. French",""
"000000000438",2,1,"Load","flash-frozen french fries",593.76,"309682285038","717417039439","Mitchell Xing",""
"000000000438",3,1,"Load","Nylon stockings and radium",2493.08,"","759112495876","Francis W. Ramakrishnan Williams",""
"000000000438",4,1,"Unload","Uranium, ice cream cones and windows",7740.76,"491509510406","418331030978","Yancey X. Yarbrough",""
"000000000438",5,1,"Drop","Caesar salad mix, krazy glue, x-ray machine parts and stovepipe hats",8777.27,"337588600706","","Eduardo C. Quasnoy","William Jackson Lewis"
"000000000439",2,1,"Hook","Windows and radium",7473.78,"836896296919","790862540585","William Anderson",""
"000000000439",3,1,"Drop","bricks",2242.57,"","30758565781","Velma Yarbrough",""
"000000000439",4,1,"Load","Dogfood, uranium, x-ray machine parts and turtle eggs",985.9,"478928423902","","Samuel X. Underwood",""
"000000000439",5,1,"Unload","Radium and jogging pants",1705.92,"","","Samuel Benitez",""
"000000000439",6,1,"Drop","Uranium, potatoes, quilts and engine parts",7405.89,"227831570034","630859829148","Xaviera O. Smith",""
"000000000439",7,1,"Drop","X-ray machine parts, dogfood, uranium and flash-frozen french fries",8291.9,"484538157891","302463304087","Ulysses F. Perry","Charles Thompson Lewis"
"000000000440",2,1,"Load","Krazy glue and ice cream cones",4134.06,"","698907036291","Quincy Ramakrishnan",""
"000000000440",3,1,"Drop","windows",6394.56,"","28760320948","Betty T. Xing","Alfred Quasnoy"
"000000000440",4,1,"Unload","Radium and engine parts",4844.16,"","501985514057","Oliver X. Thompson",""
"000000000440",5,1,"Unload","Yoyos and Caesar salad mix",6518.6,"960694235121","64476042962","Charles Perry",""
"000000000440",6,1,"Hook","Uranium and flash-frozen french fries",905.51,"587441669122","482478561615","George Underwood",""
"000000000440",6,2,"Drop","Apples, flash-frozen french fries and turtle eggs",7373.08,"","760160069253","Janice Williams",""
"000000000440",7,1,"Hook","Radium and krazy glue",1599.43,"261102670895","","Yancey L. Kern",""
"000000000440",7,2,"Unload","gold",2574.38,"802686492377","639824782587","Mitchell Y. Nelson",""
"000000000440",8,1,"Load","Radium, nylon stockings and potatoes",6125.61,"300690228276","","Mitchell T. Irvin",""
"000000000440",8,2,"Drop","Bricks, stovepipe hats, potatoes and velvet",5237.2,"","183020314787","Isaiah Thompson",""
"000000000440",11,1,"Unload","Radium, velvet and gold",2606.42,"","916467228632","Velma French",""
"000000000441",2,1,"Hook","Bricks, yoyos and krazy glue",1891.82,"","785022127128","Kevin Lewis",""
"000000000441",3,1,"Load","krazy glue",8056.31,"909156344702","913315253959","Roberta Xing",""
"000000000441",3,2,"Drop","machinery",221.57,"","35820714735","Samuel Lewis",""
"000000000441",5,1,"Drop","apples",6583.15,"","","Tammy Smith","Oliver Perry"
"000000000441",6,1,"Load","Machinery and potatoes",3182.17,"872582194145","132576000445","Charles French","Oliver Xing"
"000000000441",8,1,"Load","Nylon stockings and ice cream cones",128.08,"776192041098","","Yancey Dawson",""
"000000000441",10,1,"Load","Hot dog buns, x-ray machine parts and turtle eggs",2847.22,"","581203689305","Harriet Dawson",""
"000000000441",11,1,"Unload","Turtle eggs and quilts",8320.39,"970571653588","","Yancey Anderson",""
"000000000442",2,1,"Load","Caesar salad mix, bricks, machinery and windows",2568.32,"472139466063","","Betty Covington-Thompson",""
"000000000442",3,1,"Drop","Caesar salad mix, quilts and hot dog buns",3096.33,"","314957070371","Isaiah P. Perry",""
"000000000442",4,1,"Drop","Stovepipe hats, flash-frozen french fries, turtle eggs and bricks",9013.34,"621642920087","155849082871","Danielle Covington","Nancy Xing Lewis"
"000000000443",2,1,"Load","Windows and flash-frozen french fries",7678.53,"679659159044","878508285737","Oliver Mitchell",""
"000000000443",3,1,"Drop","Stovepipe hats and krazy glue",7978.76,"107094472859","780195449431","Louise French Irvin",""
"000000000443",4,1,"Unload","Engine parts, x-ray machine parts and yoyos",4168.35,"240875907178","412479487473","Yancey Xing",""
"000000000443",6,1,"Unload","Caesar salad mix, hot dog buns, windows and velvet",4916.46,"36435822610","304583646318","Tammy Harrison","William S. Edwards"
"000000000443",9,1,"Unload","apples",707.23,"","910409919469","Oliver Underwood",""
"000000000443",10,1,"Unload","dogfood",1017.42,"628074714177","","Francis S. Edwards",""
"000000000444",2,1,"Load","Apples, windows, yoyos and radium",9621.46,"342960156215","","Yancey I. Covington-Edwards",""
"000000000444",3,1,"Unload","Yoyos, krazy glue and jogging pants",2504.87,"870424527101","","Danielle Covington","Xaviera Yarbrough Quasnoy"
"000000000444",4,1,"Drop","krazy glue",7019.73,"","","Charles Y. Quasnoy-Dawson",""
"000000000444",5,1,"Unload","Krazy glue and nylon stockings",8942.43,"119403616711","348278486743","Roberta P. Nelson","Quincy Anderson"
"000000000444",6,1,"Drop","Radium, hot dog buns and apples",9367.13,"724063080489","753346483128","Oliver Benitez Perry",""
"000000000445",2,1,"Hook","bricks",7454.03,"783563177053","767855197696","Oliver Thompson",""
"000000000445",3,1,"Unload","Uranium and nylon stockings",3834.3,"","670900446487","Charles N. Lewis",""
"000000000445",5,1,"Drop","Bricks, quilts and gold",2434.85,"559681651287","","Mitchell E. Ramakrishnan",""
"000000000445",8,1,"Unload","Dogfood, flash-frozen french fries and radium",3717.18,"511893740188","611095570382","Eduardo Covington",""
"000000000445",9,1,"Load","potatoes",2853.54,"293448512971","785372934305","Nancy Kern",""
"000000000445",11,1,"Unload","Hot dog buns and velvet",2336.58,"","549832510230","Francis C. Velazquez",""
"000000000446",2,1,"Hook","Apples and quilts",9724.97,"895504682165","","Yancey M. O'Toole",""
"000000000446",5,1,"Load","Quilts, orange juice and engine parts",8817.69,"","","Xaviera B. Smith",""
"000000000446",6,1,"Hook","Lobsters and quilts",1791.2,"","383772777764","Ulysses L. French",""
"000000000446",7,1,"Load","Bricks, krazy glue and lobsters",6956.44,"","244713230472","Isaiah Velazquez",""
"000000000446",9,1,"Drop","jogging pants",7787.51,"460390503530","100820944157","Quincy E. Perry",""
"000000000447",2,1,"Hook","Ice cream cones and nylon stockings",6544.72,"","578891498733","Nancy J. Quasnoy-Lewis",""
"000000000447",3,1,"Load","Caesar salad mix and orange juice",5837.64,"688949302362","177330712580","Charles Irvin",""
"000000000447",3,2,"Drop","Hot dog buns, Caesar salad mix, x-ray machine parts and ice cream cones",6003.18,"859205955667","","Kevin F. Yarbrough",""
"000000000447",4,1,"Hook","Orange juice, engine parts, velvet and Caesar salad mix",8982.92,"749877120573","335154921404","Harriet J. Covington",""
"000000000447",5,1,"Load","Nylon stockings, gold and stovepipe hats",3893.21,"411578796345","","Isaiah U. Yarbrough-Covington",""
"000000000447",6,1,"Load","Quilts, jogging pants and yoyos",6470.64,"340429714006","","Yancey I. Perry",""
"000000000447",6,2,"Unload","Radium, jogging pants, gold and ice cream cones",2174.65,"817413220634","","Harriet French",""
"000000000447",7,1,"Load","jogging pants",595.69,"186142606002","","Charles O'Toole-Harrison",""
"000000000447",8,1,"Unload","Velvet, orange juice and yoyos",9130.18,"56490959508","824723495004","Roberta V. O'Toole Irvin",""
"000000000448",2,1,"Load","Yoyos, quilts and machinery",5072.25,"","596592428824","Xaviera Ramakrishnan",""
"000000000448",3,1,"Drop","Stovepipe hats, dogfood and quilts",7253.42,"","718422048035","Samuel Thompson",""
"000000000449",2,1,"Load","dogfood",4817.84,"687903469010","942380340782","Francis Benitez",""
"000000000449",5,1,"Load","Uranium and machinery",8564.81,"154586495814","652279227879","Danielle Velazquez",""
"000000000449",5,2,"Unload","Gold and machinery",5125.35,"175336200959","784990067493","Ulysses T. Harrison",""
"000000000449",6,1,"Load","Quilts, jogging pants and ice cream cones",2151,"404118362474","488770186398","Kevin Williams French",""
"000000000449",6,2,"Unload","Turtle eggs, quilts, lobsters and flash-frozen french fries",1679.05,"834956522294","933570443215","Janice X. Irvin",""
"000000000449",7,1,"Load","bricks",1216.52,"318755186191","697745978230","Nancy T. Lewis",""
"000000000449",8,1,"Drop","hot dog buns",7532.54,"318418910765","823515525504","Yancey Lewis",""
"000000000450",2,1,"Hook","krazy glue",9317.6,"","","Quincy E. French-Grimes","George X. Mitchell"
"000000000450",4,1,"Drop","Hot dog buns and machinery",9380.57,"","106441874797","Louise Harrison-Edwards",""
"000000000450",7,1,"Unload","Machinery and gold",4565.04,"53003696516","568294984727","Isaiah Anderson",""
"000000000450",8,1,"Drop","Stovepipe hats, krazy glue and x-ray machine parts",2198.34,"586123978374","","Nancy Harrison",""
"000000000451",2,1,"Hook","Yoyos, jogging pants and potatoes",2239.3,"503545357412","644592457686","Francis Anderson",""
"000000000451",3,1,"Drop","dogfood",6433.96,"","139863212481","Roberta French",""
"000000000452",2,1,"Hook","Gold, orange juice, lobsters and nylon stockings",8231.84,"327894663130","892030945751","Velma J. Perry",""
"000000000452",3,1,"Hook","X-ray machine parts, dogfood and uranium",8369.97,"","285133335360","Harriet P. Lewis",""
"000000000452",3,2,"Unload","Windows, apples and radium",9760.45,"90784633035","","Roberta V. O'Toole",""
"000000000452",4,1,"Hook","Orange juice, Caesar salad mix and hot dog buns",4416.07,"","367790349482","Betty L. Velazquez",""
"000000000452",4,2,"Drop","yoyos",6649.72,"488945269957","369577921697","Xaviera Mitchell",""
"000000000452",5,1,"Load","Flash-frozen french fries, quilts, krazy glue and stovepipe hats",3352.3,"","259908533414","Patricia V. Williams",""
"000000000452",5,2,"Drop","Apples, Caesar salad mix and yoyos",5390.18,"21149392791","373828764660","Charles Kern","Velma D. Quasnoy"
"000000000452",6,1,"Drop","gold",2720.44,"4975703306","","Mitchell Y. Jackson",""
"000000000452",8,1,"Drop","jogging pants",2964.39,"","12042500052","Mitchell H. Grimes Perry",""
"000000000453",2,1,"Load","Windows, flash-frozen french fries, machinery and engine parts",3266.96,"68348719617","","Louise Mitchell Velazquez",""
"000000000453",3,1,"Drop","Hot dog buns, nylon stockings and velvet",9453.98,"","963802270483","Ulysses Q. Dawson",""
"000000000453",7,1,"Drop","Krazy glue, lobsters and stovepipe hats",7410.31,"308140516589","934565593032","Xaviera Irvin",""
"000000000453",9,1,"Unload","Flash-frozen french fries and orange juice",4082.69,"475390223551","","Roberta Thompson-Jackson",""
"000000000454",2,1,"Hook","Caesar salad mix",7337.28,"870535272938","23455739372","Alfred Underwood Mitchell",""
"000000000454",3,1,"Drop","dogfood",155.19,"735765913766","433485716649","Tammy Perry-Smith",""
"000000000454",5,1,"Unload","potatoes",4090.82,"180745844878","426839976795","Quincy Underwood-Yarbrough",""
"000000000455",2,1,"Hook","ice cream cones",8923.78,"210909358028","","Ulysses T. O'Toole","George R. Kern Perry"
"000000000455",3,1,"Load","Engine parts, hot dog buns and orange juice",4931.11,"443681609081","547195990468","Tammy B. Nelson",""
"000000000455",3,2,"Drop","lobsters",9768.98,"356710248949","","Eduardo Perry",""
"000000000455",4,1,"Drop","Quilts and ice cream cones",9424,"661123113239","228750928634","Oliver O'Toole Velazquez","Ulysses Perry"
"000000000455",5,1,"Unload","Turtle eggs and velvet",8784.41,"842267547170","306514169754","Yancey Q. Benitez Anderson",""
"000000000455",6,1,"Drop","Apples, quilts and lobsters",2323.04,"486103145118","567058349262","Patricia H. Benitez",""
"000000000455",7,1,"Load","Velvet, ice cream cones and flash-frozen french fries",3179.24,"66608494232","","Samuel D. Ramakrishnan",""
"000000000455",8,1,"Drop","Apples and radium",2431.11,"252554493492","571146449408","Alfred E. O'Toole",""
"000000000456",2,1,"Hook","bricks",9080.34,"","890847448047","Alfred Velazquez",""
"000000000456",3,1,"Load","radium",4755.18,"","789380591830","Isaiah Velazquez",""
"000000000456",3,2,"Unload","Turtle eggs and bricks",3701.06,"939213211555","","Danielle E. Smith",""
"000000000456",4,1,"Drop","Hot dog buns, dogfood and jogging pants",5908.94,"283891932972","726539840970","Quincy C. Edwards Benitez",""
"000000000456",5,1,"Drop","Hot dog buns, potatoes, turtle eggs and yoyos",1857.01,"389044219728","161118788753","Patricia O'Toole",""
"000000000456",7,1,"Hook","Velvet, uranium and jogging pants",8986.73,"","752150165054","Janice Ramakrishnan",""
"000000000456",8,1,"Hook","Dogfood, krazy glue and orange juice",4025.69,"335146688377","217263981957","Harriet Mitchell",""
"000000000456",8,2,"Unload","Orange juice, krazy glue, apples and velvet",9988.56,"20759465128","768346900473","Yancey French",""
"000000000456",11,1,"Unload","X-ray machine parts and windows",236.02,"665771763761","440720702327","Francis Y. French",""
"000000000457",2,1,"Hook","Dogfood and potatoes",1874.26,"","","Alfred F. Ramakrishnan",""
"000000000457",4,1,"Unload","Bricks and ice cream cones",8269.07,"57008602979","","George Yarbrough",""
"000000000457",5,1,"Unload","Ice cream cones, krazy glue and x-ray machine parts",6607.39,"","745327330263","Velma C. Anderson","Yancey E. O'Toole"
"000000000457",7,1,"Drop","Engine parts and apples",7569.63,"253791845438","","Danielle Velazquez",""
"000000000457",8,1,"Drop","Caesar salad mix, nylon stockings and machinery",4273.99,"","301043184417","Janice S. Thompson",""
"000000000457",9,1,"Drop","Ice cream cones and bricks",3600.15,"464487622704","","Xaviera N. Ramakrishnan-Harrison","Quincy X. Mitchell"
"000000000458",2,1,"Load","Ice cream cones, flash-frozen french fries and quilts",5277.47,"645907150044","","Velma Nelson",""
"000000000458",5,1,"Hook","Caesar salad mix, windows and uranium",9895.38,"","793858911166","William B. Jackson",""
"000000000458",6,1,"Hook","Apples, dogfood and x-ray machine parts",6429.81,"105818949649","525933087580","Ulysses X. Grimes-Williams",""
"000000000458",7,1,"Hook","Quilts and flash-frozen french fries",2498.23,"551535609921","","Alfred Velazquez",""
"000000000458",8,1,"Unload","Caesar salad mix, engine parts and x-ray machine parts",3832.51,"","915402773116","Oliver Y. Smith",""
"000000000458",9,1,"Hook","jogging pants",1541.72,"11457938456","184037961424","Alfred Benitez",""
"000000000458",10,1,"Drop","Dogfood and jogging pants",1701.27,"","728924563552","Isaiah Benitez",""
"000000000459",2,1,"Load","Gold, stovepipe hats, yoyos and nylon stockings",6042.73,"714103464858","","Xaviera Underwood",""
"000000000459",6,1,"Hook","Gold, radium and stovepipe hats",9000.17,"864832186116","","Quincy Jackson",""
"000000000459",7,1,"Load","flash-frozen french fries",3896.7,"708307208032","179664651501","George Dawson",""
"000000000459",8,1,"Unload","Uranium and bricks",8354.79,"557846167637","","Harriet C. Williams-Dawson",""
"000000000460",2,1,"Hook","Quilts, bricks and gold",3626.35,"422516233477","490889518243","Xaviera R. Kern",""
"000000000460",3,1,"Load","hot dog buns",2283.55,"678077431953","162552451605","Charles Edwards",""
"000000000460",3,2,"Unload","Gold and bricks",1922.28,"773000834895","799140671368","Mitchell S. Williams",""
"000000000460",4,1,"Load","Gold and hot dog buns",5981.83,"","494272283105","Alfred T. Mitchell",""
"000000000460",4,2,"Drop","Jogging pants, gold and apples",9838.34,"478409596195","","Isaiah K. Mitchell",""
"000000000460",5,1,"Hook","Quilts, flash-frozen french fries and turtle eggs",8934.57,"581726386482","666335445079","Isaiah Benitez",""
"000000000460",5,2,"Unload","Hot dog buns, krazy glue, gold and yoyos",6161.48,"247512654940","809574440280","Quincy Dawson",""
"000000000460",6,1,"Hook","Gold and apples",5680.18,"","","Louise P. Yarbrough-Dawson",""
"000000000460",6,2,"Unload","Hot dog buns, uranium, radium and machinery",2356.56,"844312178557","","Kevin A. French","Yancey Underwood"
"000000000460",7,1,"Unload","Potatoes, x-ray machine parts, krazy glue and quilts",5737.72,"686291462463","163619394295","Nancy D. Thompson",""
"000000000461",2,1,"Hook","Radium and stovepipe hats",6925.23,"186394291137","720590112775","Quincy Ramakrishnan",""
"000000000461",4,1,"Hook","Velvet and krazy glue",5891.46,"236183580749","515223198721","George N. Lewis",""
"000000000461",4,2,"Drop","X-ray machine parts and ice cream cones",7060.38,"","","Xaviera Irvin",""
"000000000461",5,1,"Load","Hot dog buns, dogfood and stovepipe hats",4870.92,"110656454773","","Mitchell Benitez",""
"000000000461",6,1,"Drop","x-ray machine parts",1193.32,"213791768784","70781347059","George Mitchell",""
"000000000461",7,1,"Hook","Caesar salad mix and nylon stockings",7415.48,"651256826586","295875819297","George Velazquez-Underwood",""
"000000000461",7,2,"Unload","nylon stockings",9827.97,"608594159663","955240833733","George B. Underwood","Louise P. Covington-Smith"
"000000000461",8,1,"Load","velvet",839.69,"226958636874","313864705526","Quincy Yarbrough-Jackson",""
"000000000461",8,2,"Unload","windows",8447.52,"649446850030","342547356636","Betty L. Jackson",""
"000000000461",10,1,"Hook","yoyos",8642.25,"","947082831463","Francis Harrison",""
"000000000461",11,1,"Unload","Flash-frozen french fries, gold, x-ray machine parts and krazy glue",1637.14,"781040884587","57807419080","Samuel J. Velazquez",""
"000000000461",12,1,"Unload","turtle eggs",4043.37,"","469140904209","William V. Irvin",""
"000000000462",2,1,"Hook","flash-frozen french fries",4152.22,"811404093519","690415119719","Roberta Grimes",""
"000000000462",6,1,"Load","radium",7640.74,"857677196693","952830250913","Velma Mitchell-Perry",""
"000000000462",6,2,"Unload","Krazy glue and potatoes",8590.23,"527409735665","113393948505","Ulysses R. Mitchell",""
"000000000462",8,1,"Unload","Hot dog buns, windows and bricks",1375.84,"","80066388221","Patricia B. Nelson",""
"000000000463",2,1,"Hook","Yoyos and nylon stockings",7192.84,"","139100455451","Patricia J. French",""
"000000000463",3,1,"Load","Quilts, lobsters and ice cream cones",5882.74,"683890242515","412233540978","Louise Nelson",""
"000000000463",3,2,"Drop","Potatoes, windows and gold",425.06,"","633485107684","Alfred T. Anderson",""
"000000000463",4,1,"Drop","Orange juice, krazy glue and turtle eggs",4198.61,"","837069566742","Oliver P. Lewis",""
"000000000463",5,1,"Load","Ice cream cones and Caesar salad mix",453.26,"8538017738","","Alfred Perry-O'Toole",""
"000000000463",5,2,"Unload","Krazy glue and radium",7831.29,"","978413360208","Alfred V. Yarbrough",""
"000000000463",6,1,"Hook","Windows, turtle eggs and lobsters",6806.72,"717580395954","343389356184","Isaiah Anderson",""
"000000000463",7,1,"Load","X-ray machine parts and engine parts",4801.94,"","","Betty H. Anderson",""
"000000000463",7,2,"Unload","Flash-frozen french fries, krazy glue and uranium",8032.18,"187303093047","917414641334","Roberta J. Jackson","Patricia A. O'Toole-Xing"
"000000000463",8,1,"Unload","velvet",4490.14,"","294360715917","Samuel Jackson Grimes",""
"000000000463",9,1,"Load","Engine parts and uranium",8455.53,"239481472006","132238772431","Yancey I. Harrison",""
"000000000463",11,1,"Hook","quilts",7155.84,"87395280175","","Alfred K. O'Toole",""
"000000000463",11,2,"Unload","Caesar salad mix",7093.86,"","792926593020","Velma Ramakrishnan-Thompson",""
"000000000463",12,1,"Unload","dogfood",6064.67,"152244680504","718570564976","Quincy Anderson",""
"000000000464",2,1,"Load","X-ray machine parts, hot dog buns, windows and orange juice",6544.75,"","114594435831","Mitchell Dawson",""
"000000000464",3,1,"Hook","Radium and engine parts",9069.12,"433535585818","162412707830","Kevin Y. Perry-Quasnoy",""
"000000000464",3,2,"Drop","Hot dog buns and apples",2926.82,"775917488015","200482451384","Oliver Smith",""
"000000000464",4,1,"Load","Velvet and bricks",5649.51,"522803862239","","Quincy O. Anderson",""
"000000000464",4,2,"Unload","Yoyos, potatoes, engine parts and apples",3808.78,"83917206151","167242975816","Xaviera T. Mitchell Grimes",""
"000000000464",5,1,"Drop","Apples and nylon stockings",1127.16,"858422538591","217919579028","Janice Jackson",""
"000000000464",6,1,"Load","engine parts",9902.22,"644736021355","804627517899","Ulysses French","Xaviera A. Kern-French"
"000000000464",6,2,"Drop","Orange juice and lobsters",7873.17,"470534298451","989825694248","Harriet B. Benitez",""
"000000000464",7,1,"Unload","X-ray machine parts, yoyos and potatoes",8405.87,"","778201963994","Oliver Thompson",""
"000000000465",2,1,"Load","Gold, lobsters and ice cream cones",6183.72,"593394182160","","Harriet Kern",""
"000000000465",4,1,"Unload","Machinery, radium and dogfood",4473.86,"591890117517","","Alfred C. Xing",""
"000000000465",5,1,"Drop","Velvet and engine parts",9565.45,"","45118054827","Alfred E. Jackson",""
"000000000465",7,1,"Drop","x-ray machine parts",862.05,"","723455447983","Nancy Perry",""
"000000000465",8,1,"Drop","Apples and lobsters",4281.91,"499168798902","114373067388","Yancey U. Smith-Williams",""
"000000000466",2,1,"Load","Velvet, quilts, uranium and x-ray machine parts",7463.86,"","","Ulysses Lewis",""
"000000000466",3,1,"Drop","Orange juice and hot dog buns",6619.55,"","12948877933","Samuel R. Lewis",""
"000000000467",2,1,"Hook","Hot dog buns and nylon stockings",6375.34,"745757003921","","Janice P. Grimes-Kern",""
"000000000467",5,1,"Hook","Radium, machinery, x-ray machine parts and uranium",6655.13,"","","Tammy Harrison",""
"000000000467",8,1,"Unload","uranium",7417.19,"","298679310","William Y. Nelson",""
"000000000468",2,1,"Hook","Machinery, gold and turtle eggs",2142.01,"","91576631199","Oliver V. Quasnoy-O'Toole",""
"000000000468",3,1,"Drop","Flash-frozen french fries, nylon stockings and uranium",5756.66,"","244314481348","Louise Q. Benitez","Yancey F. Williams"
"000000000468",4,1,"Hook","Dogfood, uranium and yoyos",5558.59,"175373242957","","William Y. Smith-Williams","Kevin Kern"
"000000000468",5,1,"Drop","uranium",5335.63,"138206523503","219271331258","Harriet Perry",""
"000000000469",2,1,"Hook","Nylon stockings and windows",9401.84,"715646522003","737524233322","Harriet Harrison",""
"000000000469",3,1,"Hook","potatoes",7865.56,"94142553771","","Betty E. Velazquez",""
"000000000469",3,2,"Drop","Dogfood, engine parts and uranium",2887.89,"203953447787","232017614431","Betty Q. Quasnoy",""
"000000000469",4,1,"Hook","Velvet, krazy glue and dogfood",6112.22,"252172920198","357213174763","Kevin Thompson",""
"000000000469",4,2,"Unload","Gold and x-ray machine parts",8370.52,"","","Patricia T. Kern",""
"000000000469",5,1,"Drop","velvet",1268.26,"309988627544","56342396275","Charles Benitez",""
"000000000470",2,1,"Hook","Radium and velvet",9089.4,"","395834705658","Charles I. Jackson",""
"000000000470",3,1,"Load","Gold, turtle eggs and windows",3434.09,"545222355390","941251838555","Patricia O'Toole",""
"000000000470",4,1,"Load","Nylon stockings and dogfood",5371.42,"327833112590","","Tammy A. Grimes-Smith",""
"000000000470",4,2,"Unload","apples",493.26,"","152296620968","Danielle E. Thompson",""
"000000000470",5,1,"Drop","Krazy glue and gold",1340.21,"863078217352","","Yancey U. Xing",""
"000000000470",6,1,"Load","Krazy glue, orange juice, potatoes and quilts",2273.32,"411034975179","765908802121","Yancey Irvin-Jackson",""
"000000000470",7,1,"Load","uranium",9503.21,"","","Nancy W. Yarbrough Anderson",""
"000000000470",8,1,"Unload","X-ray machine parts and machinery",6303.24,"854337431278","576126936035","Mitchell L. French",""
"000000000471",2,1,"Load","Engine parts, quilts, orange juice and radium",9035.31,"795749040411","383359460881","William K. Irvin Xing",""
"000000000471",3,1,"Hook","Windows and ice cream cones",3147.43,"621961150794","","Eduardo Underwood",""
"000000000471",3,2,"Unload","turtle eggs",4537.31,"494031271584","660642225627","Charles Lewis",""
"000000000471",5,1,"Hook","Uranium, velvet, x-ray machine parts and stovepipe hats",4140.99,"974780806251","","Patricia Mitchell",""
"000000000471",7,1,"Load","Orange juice, velvet and nylon stockings",2946.81,"398165688016","801285356715","Samuel E. Williams",""
"000000000471",7,2,"Drop","Engine parts, uranium, windows and jogging pants",1088.57,"161431347897","","Oliver Covington",""
"000000000471",8,1,"Load","Uranium, nylon stockings and windows",6112.16,"762016184659","","Samuel W. Grimes",""
"000000000471",8,2,"Unload","Machinery, flash-frozen french fries, uranium and turtle eggs",9304.43,"447109752439","423405637809","William Yarbrough",""
"000000000471",9,1,"Unload","quilts",2179.96,"","182422018516","Oliver Smith",""
"000000000472",2,1,"Hook","Hot dog buns, turtle eggs, uranium and dogfood",5451.17,"594703617636","","Alfred Harrison",""
"000000000472",3,1,"Load","Quilts, apples and flash-frozen french fries",8780.22,"698428895071","691233332520","Roberta N. French",""
"000000000472",3,2,"Drop","Velvet and radium",1850.47,"","966321587482","Yancey Yarbrough",""
"000000000472",4,1,"Unload","Ice cream cones, orange juice and hot dog buns",7187.47,"105483561090","","George M. Kern",""
"000000000473",2,1,"Hook","Jogging pants, ice cream cones and hot dog buns",8424.39,"641713540499","500190145141","Mitchell Kern-Mitchell",""
"000000000473",6,1,"Load","Nylon stockings and x-ray machine parts",3744.76,"461868141622","159298723575","Roberta U. Anderson",""
"000000000473",7,1,"Drop","Uranium and engine parts",8534,"203439694514","10366797570","Mitchell Grimes Underwood",""
"000000000473",8,1,"Hook","Velvet and krazy glue",5192.86,"364914543081","252926833068","Alfred French",""
"000000000473",9,1,"Hook","Krazy glue, bricks, turtle eggs and dogfood",9314.02,"754123604983","331491914857","William H. Dawson",""
"000000000473",11,1,"Drop","Apples, machinery and yoyos",6093.99,"446630569725","394183023771","Betty K. Kern",""
"000000000474",2,1,"Load","Quilts and flash-frozen french fries",4214.71,"971140733520","536036879167","Charles Dawson",""
"000000000474",5,1,"Unload","ice cream cones",4338.55,"566798797070","","Isaiah G. Grimes",""
